# The Parity Ledger (§16.1).
#
# GENERATED from API_SCHEMA.tsv + API_OVERLAY.tsv by
# fmn_conformance::schema — regenerate, never hand-edit.
# Reference pin: 6199a00d4c1b1127ebe45cb629c3f22538b10e13
#
# Regenerate:  UPDATE_API_ARTIFACTS=1 cargo test -p fmn-conformance \
#                  --test api_schema
#
# module	symbol	canonical	kind	exported	signature_defaults	status	evidence	tests	notes
fmn.cli	batch	batch	cli_command	0	-	improved	BN-15	crates/fmn-cli/src/lib.rs#tests	Render a bounded multi-scene farm under asupersync
manimlib.mobject.types.vectorized_mobject	VMobject.__init__	VMobject.__init__	method	0	(self[positional_or_keyword], color[positional_or_keyword]:ManimColor=None, fill_color[positional_or_keyword]:ManimColor=None, fill_opacity[positional_or_keyword]:float | Iterable[float] | None=0.0, stroke_color[positional_or_keyword]:ManimColor=None, stroke_opacity[positional_or_keyword]:float | Iterable[float] | None=1.0, stroke_width[positional_or_keyword]:float | Iterable[float] | None=DEFAULT_STROKE_WIDTH, stroke_behind[positional_or_keyword]:bool=False, background_image_file[positional_or_keyword]:str | None=None, long_lines[positional_or_keyword]:bool=False, joint_type[positional_or_keyword]:str='auto', flat_stroke[positional_or_keyword]:bool=False, scale_stroke_with_zoom[positional_or_keyword]:bool=False, use_simple_quadratic_approx[positional_or_keyword]:bool=False, anti_alias_width[positional_or_keyword]:float=1.5, fill_border_width[positional_or_keyword]:float=0.0, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	installs the exact visible-stroke transparent-fill record defaults and typed stroke uniforms before first geometry allocation
manimlib.mobject.types.vectorized_mobject	VMobject.add	VMobject.add	method	0	(self[positional_or_keyword], *vmobjects[var_positional]:VMobject)	same	scripts/manim_ref/manimlib/mobject/mobject.py	crates/fmn-python/tests/bridge.py	uses Mobject.add identity-set insertion so authored composite families including ControlPanel can hang children
manimlib.mobject.types.vectorized_mobject	VMobject.add_arc_to	VMobject.add_arc_to	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3, angle[positional_or_keyword]:float, n_components[positional_or_keyword]:int | None=None, threshold[positional_or_keyword]:float=0.001)	improved	BN-09	crates/fmn-python/tests/bridge.py	honors the public line threshold and explicit component count while the default uses the one governed arc-density rule
manimlib.mobject.types.vectorized_mobject	VMobject.add_cubic_bezier_curve	VMobject.add_cubic_bezier_curve	method	0	(self[positional_or_keyword], anchor1[positional_or_keyword]:Vect3, handle1[positional_or_keyword]:Vect3, handle2[positional_or_keyword]:Vect3, anchor2[positional_or_keyword]:Vect3)	improved	BN-13	crates/fmn-python/tests/bridge.py	starts a native subpath and reduces its cubic through the one error-bounded cubic-to-quadratic converter before atomically appending records
manimlib.mobject.types.vectorized_mobject	VMobject.add_cubic_bezier_curve_to	VMobject.add_cubic_bezier_curve_to	method	0	(self[positional_or_keyword], handle1[positional_or_keyword]:Vect3, handle2[positional_or_keyword]:Vect3, anchor[positional_or_keyword]:Vect3)	improved	BN-13	crates/fmn-python/tests/bridge.py	appends the checked native quadratic chain whose whole-interval Bernstein bound meets the canonical tolerance
manimlib.mobject.types.vectorized_mobject	VMobject.add_line_to	VMobject.add_line_to	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3, allow_null_line[positional_or_keyword]:bool=True)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	honors live long-lines and equality-tolerance controls while preserving null suppression and appended style rows
manimlib.mobject.types.vectorized_mobject	VMobject.add_points_as_corners	VMobject.add_points_as_corners	method	0	(self[positional_or_keyword], points[positional_or_keyword]:Iterable[Vect3])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	builds every straight quadratic segment in one native temporary path and atomically appends the resulting record tail
manimlib.mobject.types.vectorized_mobject	VMobject.add_quadratic_bezier_curve_to	VMobject.add_quadratic_bezier_curve_to	method	0	(self[positional_or_keyword], handle[positional_or_keyword]:Vect3, anchor[positional_or_keyword]:Vect3, allow_null_curve[positional_or_keyword]=True)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	preserves null-curve policy and moves a handle off its start anchor so it cannot masquerade as a subpath break
manimlib.mobject.types.vectorized_mobject	VMobject.add_smooth_cubic_curve_to	VMobject.add_smooth_cubic_curve_to	method	0	(self[positional_or_keyword], handle[positional_or_keyword]:Vect3, point[positional_or_keyword]:Vect3)	improved	BN-13	crates/fmn-python/tests/bridge.py	reflects the live terminal handle then uses the one checked cubic-to-quadratic converter
manimlib.mobject.types.vectorized_mobject	VMobject.add_smooth_curve_to	VMobject.add_smooth_curve_to	method	0	(self[positional_or_keyword], point[positional_or_keyword]:Vect3)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	uses a line after a fresh subpath marker and otherwise reflects the live terminal quadratic handle
manimlib.mobject.types.vectorized_mobject	VMobject.add_subpath	VMobject.add_subpath	method	0	(self[positional_or_keyword], points[positional_or_keyword]:Vect3Array)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	splices a validated shared-anchor run as a continuation or a new break-marked native subpath without partial mutation
manimlib.mobject.types.vectorized_mobject	VMobject.align_points	VMobject.align_points	method	0	(self[positional_or_keyword], vmobject[positional_or_keyword]:VMobject)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	routes same-Stage and cross-Stage pairs through Marionette's subpath alignment while honoring the receiver's live equality tolerance and preserving structured record lanes
manimlib.mobject.types.vectorized_mobject	VMobject.append_points	VMobject.append_points	method	0	(self[positional_or_keyword], points[positional_or_keyword]:Vect3Array)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	enforces an even appended shared-anchor run and refreshes native joint metadata after the base record append
manimlib.mobject.types.vectorized_mobject	VMobject.append_vectorized_mobject	VMobject.append_vectorized_mobject	method	0	(self[positional_or_keyword], vmobject[positional_or_keyword]:VMobject)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	splices the source path then copies every source RecordBuffer lane over the exact appended tail in Reference order
manimlib.mobject.types.vectorized_mobject	VMobject.apply_depth_test	VMobject.apply_depth_test	method	0	(self[positional_or_keyword], anti_alias_width[positional_or_keyword]:float=0, recurse[positional_or_keyword]:bool=True)	same	scripts/manim_ref/manimlib/mobject/mobject.py	crates/fmn-python/tests/bridge.py	writes the typed depth_test engine uniform across the family
manimlib.mobject.types.vectorized_mobject	VMobject.apply_function	VMobject.apply_function	method	0	(self[positional_or_keyword], function[positional_or_keyword]:Callable[[Vect3], Vect3], make_smooth[positional_or_keyword]:bool=False, **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	delegates the point transform then performs optional approximate smoothing under either the class flag or call flag
manimlib.mobject.types.vectorized_mobject	VMobject.apply_matrix	VMobject.apply_matrix	method	0	(self[positional_or_keyword], *args[var_positional], **kwargs[var_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	preserves the vectorized override signature while delegating to the exact Mobject matrix implementation
manimlib.mobject.types.vectorized_mobject	VMobject.change_anchor_mode	VMobject.change_anchor_mode	method	0	(self[positional_or_keyword], mode[positional_or_keyword]:str)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	rebuilds jagged approximate-smooth or true-smooth native handles across every live subpath and commits atomically
manimlib.mobject.types.vectorized_mobject	VMobject.close_path	VMobject.close_path	method	0	(self[positional_or_keyword], smooth[positional_or_keyword]:bool=False)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	closes only the last native subpath by a straight or reflected-handle segment and is idempotent when already closed
manimlib.mobject.types.vectorized_mobject	VMobject.consider_points_equal	VMobject.consider_points_equal	method	0	(self[positional_or_keyword], p0[positional_or_keyword]:Vect3, p1[positional_or_keyword]:Vect3)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	compares every coordinate strictly against the live public point-equality tolerance
manimlib.mobject.types.vectorized_mobject	VMobject.curve_and_prop_of_partial_point	VMobject.curve_and_prop_of_partial_point	method	0	(self[positional_or_keyword], alpha[positional_or_keyword])	tiered	OOT-VMOBJECT-RENDER-INTERNALS	crates/fmn-render/src/fill.rs	curve-and-proportion is the fmn-geom analytic nonzero-winding fill seam
manimlib.mobject.types.vectorized_mobject	VMobject.data_dtype	VMobject.data_dtype	attribute	0	default=np.dtype([('point', np.float32, (3,)), ('stroke_rgba', np.float32, (4,)), ('stroke_width', np.float32, (1,)), ('joint_angle', np.float32, (1,)), ('fill_rgba', np.float32, (4,)), ('base_normal', np.float32, (3,)), ('fill_border_width', np.float32, (1,))])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	declares the RecordBuffer structured dtype including point stroke fill joint and normal lanes
manimlib.mobject.types.vectorized_mobject	VMobject.deactivate_depth_test	VMobject.deactivate_depth_test	method	0	(self[positional_or_keyword], anti_alias_width[positional_or_keyword]:float=1.0, recurse[positional_or_keyword]:bool=True)	same	scripts/manim_ref/manimlib/mobject/mobject.py	crates/fmn-python/tests/bridge.py	clears the typed depth_test engine uniform across the family
manimlib.mobject.types.vectorized_mobject	VMobject.ensure_positive_orientation	VMobject.ensure_positive_orientation	method	0	(self[positional_or_keyword], recurse[positional_or_keyword]=True)	tiered	OOT-VMOBJECT-RENDER-INTERNALS	crates/fmn-render/src/fill.rs	orientation is computed at construction and during the render plan
manimlib.mobject.types.vectorized_mobject	VMobject.fade	VMobject.fade	method	0	(self[positional_or_keyword], darkness[positional_or_keyword]:float=0.5, recurse[positional_or_keyword]:bool=True)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	scales live fill and stroke opacities by one minus darkness
manimlib.mobject.types.vectorized_mobject	VMobject.get_anchors	VMobject.get_anchors	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns the live even-index anchor view over the shared RecordBuffer point column
manimlib.mobject.types.vectorized_mobject	VMobject.get_anchors_and_handles	VMobject.get_anchors_and_handles	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns the three live strided views whose aligned rows define every quadratic curve
manimlib.mobject.types.vectorized_mobject	VMobject.get_anti_alias_width	VMobject.get_anti_alias_width	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns the live anti_alias_width uniform
manimlib.mobject.types.vectorized_mobject	VMobject.get_arc_length	VMobject.get_arc_length	method	0	(self[positional_or_keyword], n_sample_points[positional_or_keyword]:int | None=None)	improved	BN-03	crates/fmn-python/tests/bridge.py	returns Chisel's error-bounded true quadratic arc length while accepting but deliberately ignoring the obsolete sampling-count knob
manimlib.mobject.types.vectorized_mobject	VMobject.get_area_vector	VMobject.get_area_vector	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	computes the right-hand-rule anchor-polygon area across all live native subpaths
manimlib.mobject.types.vectorized_mobject	VMobject.get_bezier_tuples	VMobject.get_bezier_tuples	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	lazily yields each live overlapping shared-anchor curve slice in authored order
manimlib.mobject.types.vectorized_mobject	VMobject.get_bezier_tuples_from_points	VMobject.get_bezier_tuples_from_points	method	0	(self[positional_or_keyword], points[positional_or_keyword]:Vect3Array)	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	preserves the Reference generator of overlapping three-point slices for an arbitrary point run
manimlib.mobject.types.vectorized_mobject	VMobject.get_color	VMobject.get_color	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns fill color when fill is present otherwise stroke color
manimlib.mobject.types.vectorized_mobject	VMobject.get_end_anchors	VMobject.get_end_anchors	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns the live end-anchor stride beginning at the third shared point
manimlib.mobject.types.vectorized_mobject	VMobject.get_fill_color	VMobject.get_fill_color	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns the first-row fill RGB as a hex color
manimlib.mobject.types.vectorized_mobject	VMobject.get_fill_colors	VMobject.get_fill_colors	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns per-row fill RGB hex colors from the live fill_rgba column
manimlib.mobject.types.vectorized_mobject	VMobject.get_fill_opacities	VMobject.get_fill_opacities	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns the live fill alpha column
manimlib.mobject.types.vectorized_mobject	VMobject.get_fill_opacity	VMobject.get_fill_opacity	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns the first-row fill alpha
manimlib.mobject.types.vectorized_mobject	VMobject.get_flat_stroke	VMobject.get_flat_stroke	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns the live flat_stroke uniform as a bool
manimlib.mobject.types.vectorized_mobject	VMobject.get_group_class	VMobject.get_group_class	method	0	(self[positional_or_keyword])	same	scripts/manim_ref/manimlib/mobject/types/vectorized_mobject.py	crates/fmn-python/tests/bridge.py	returns VGroup as the family regrouping class
